what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517820479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517824891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517832117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517833902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517834855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517835753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517840510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517859346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469517863319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469517864473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517868103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517892394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517896087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517902889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517904441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517907552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517908580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517917449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517930159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469517933041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469517937551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517946397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517946604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517946804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517947305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517947335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517947368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517947402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517947594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517947796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469517947940
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1469517967601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517971663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517971670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517971758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517971882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469517973428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518000378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518001019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518001420
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469518005179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518024794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518027060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469518035903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469518037591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469518042657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469518043096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469518051470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518128555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518145384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518146389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518149020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518149813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518155859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518156072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469518166443
