what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317386420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317387038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317387853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317407797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317431553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317439219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468317447284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468317449869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468317456800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1468317627418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468317628282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468317629795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317739407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317764693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468317798800
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1468317810992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1468317819379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468317820849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468317825605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468317826187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1468317844539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317851878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317854842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317865133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317876057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317877076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317898317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317899035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317899830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317901994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317903356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1468317928773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468317929760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468317930979
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1468317937622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317982005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317983050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468317983363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468318204631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468318205049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319806353
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468319807817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319811110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468319813089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319817245
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468319817289
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468319817344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468319822049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319922969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319927085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468319930103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468319953692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468319953859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468319954043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468319954211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468319954387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319962846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319966114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319968638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319970484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319971293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319972298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319979797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468319981058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320015835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320018430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320029315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320030334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320031353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320032364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1468320099608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468320101011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468320101475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468320123710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468320205818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468320218033
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468320575455
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468320577899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320579953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320582191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320593897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320704523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320705360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320767440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320767970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468320768480
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468320770204
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468321252385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468321394053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468321585179
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468321587473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468321589621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468321592791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468321593303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468321594239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468321657850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468322999539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468323007190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468323394767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468323395682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468323397035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468323819201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468323820392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468323944900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468323996597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468324033436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468324040043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468324285815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468324287184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468326456769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468326458047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468326459108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468328657404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468328658753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468330415644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468330416598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468386977260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468386977764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468386979993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468387329936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468387679591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468387680888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468387681415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389399359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389403209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389409204
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468389414337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389416712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389422213
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468389422274
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468389422375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389433467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389437841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389471659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389472310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389508834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389519036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389520160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389521237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389529743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389535874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468389537819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468389539873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389546797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389548319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389551197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389551984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389554133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389555194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389557997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389558754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389562124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389563186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389572668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389574342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389576538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389577927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389584467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389586213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389591291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389592181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389607978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389609373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389616704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389621642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389645048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389647641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468389650620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389669848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468389671665
