what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469527771274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469527771955
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469527784347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469527794872
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1469527805972
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469527816925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1469527832274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1469527832734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469527838369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469527839299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469527841022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469527846779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469527851684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469527858736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469527872186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527873446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527873606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527893737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527893827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469527904704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469527907563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469527909950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469527915546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469527918763
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469527929069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527950931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527951868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527964367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527965498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527966479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527967619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527971905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527973174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469527981142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469528025642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469528585623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469528586895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469528587713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469528591827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469528592386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469528593019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469528593369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469528693929
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469528701813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469528722664
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469528724013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529099492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529103812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529104512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529105202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529105842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529107116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529107746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529108436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469529109276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469529116962
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469529118172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469529121882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529133581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529144196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529148356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529149836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469529153837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469529156919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469529181256
