what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468401713432
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468401713489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468401900581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468401907242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468401911796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468401913219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468401914044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468405528288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468405529924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406011086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406025551
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406025562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406026811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406028287
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406028293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406029590
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406029805
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406030030
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406030845
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406031061
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406031245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406031560
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406031567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406032114
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406032293
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406032501
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406032757
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406032973
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406033261
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406033550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406034850
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1468406034875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406039003
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468406046866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406047689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406049152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406049468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406143453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468406145148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468408089347
